shot,status,reason,n_samples,n_windows,duration_ms,k_in_mean,k_in_std,k_in_max,k_in_min,n_events,event_severity_max,B_mean,S_mean,R_mean,D_mean,I_mean
2005_9th_Bolometer_Shot059600-059699_Bolometer059636-001,ok,1ch_raw,778332,778,778.332,0.116304,0.0,0.116304,0.116304,15,20147.761812829707,1.0,0.01,0.995391,0.002219,0.523737
2005_9th_Bolometer_Shot059700-059799_Bolometer059700-001,ok,1ch_raw,699758,699,699.758,0.111364,0.0,0.111364,0.111364,12,19952.57155902464,0.999985,0.01,0.996056,0.001788,0.523928
2005_9th_Bolometer_Shot059700-059799_Bolometer059707-001,ok,1ch_raw,719277,719,719.277,0.084543,0.0,0.084543,0.084543,9,20099.51315533267,0.999985,0.01,0.995188,0.00045,0.523975
2005_9th_Bolometer_Shot059700-059799_Bolometer059712-001,ok,1ch_raw,778605,778,778.605,0.118459,0.0,0.118459,0.118459,5,19829.44429491699,0.999954,0.01,0.995709,0.002434,0.523953
2005_9th_Bolometer_Shot059700-059799_Bolometer059733-001,ok,1ch_raw,768089,768,768.089,0.107177,0.0,0.107177,0.107177,4,20099.175065740284,0.999985,0.01,0.997071,0.001479,0.524435
2005_9th_Bolometer_Shot059700-059799_Bolometer059764-001,ok,1ch_raw,755496,755,755.496,0.103914,0.0,0.103914,0.103914,17,20031.708438242003,0.999985,0.01,0.996996,0.001265,0.523747
2005_9th_Bolometer_Shot059700-059799_Bolometer059787-001,ok,1ch_raw,765061,765,765.061,0.11393,0.0,0.11393,0.11393,11,19973.020635334957,1.0,0.01,0.995905,0.002001,0.523399
2005_9th_Bolometer_Shot059800-059899_Bolometer059807-001,ok,1ch_raw,763327,763,763.327,0.103619,0.0,0.103619,0.103619,11,20011.680728091556,0.999985,0.01,0.995902,0.001247,0.524163
2005_9th_Bolometer_Shot059800-059899_Bolometer059828-001,ok,1ch_raw,865633,865,865.633,0.137494,0.0,0.137494,0.137494,14,19994.460024036558,0.999985,0.01,0.99709,0.005122,0.522715
2005_9th_Bolometer_Shot059800-059899_Bolometer059860-001,ok,1ch_raw,816627,816,816.627,0.124906,0.0,0.124906,0.124906,12,19878.054134667585,0.999985,0.01,0.996601,0.003169,0.522947
2005_9th_Bolometer_Shot059800-059899_Bolometer059880-001,ok,1ch_raw,805010,805,805.01,0.118701,0.0,0.118701,0.118701,11,19835.953587098327,0.999985,0.01,0.995756,0.002453,0.522759
2005_9th_Bolometer_Shot059800-059899_Bolometer059893-001,ok,1ch_raw,796947,796,796.947,0.123821,0.0,0.123821,0.123821,9,19861.62461022149,0.999985,0.01,0.996461,0.003035,0.523283
2005_9th_Bolometer_Shot059900-059999_Bolometer059905-001,ok,1ch_raw,802046,802,802.046,0.118375,0.0,0.118375,0.118375,14,20098.733735247202,1.0,0.01,0.99775,0.002426,0.523098
2005_9th_Bolometer_Shot059900-059999_Bolometer059919-001,ok,1ch_raw,702638,702,702.638,0.10217,0.0,0.10217,0.10217,14,19743.79252268206,0.999985,0.01,0.994147,0.00116,0.523997
2005_9th_Bolometer_Shot059900-059999_Bolometer059932-001,ok,1ch_raw,750307,750,750.307,0.114494,0.0,0.114494,0.114494,13,19981.72667779136,0.999985,0.01,0.996551,0.002052,0.523402
2005_9th_Bolometer_Shot059900-059999_Bolometer059954-001,ok,1ch_raw,790644,790,790.644,0.123856,0.0,0.123856,0.123856,4,19921.72295530645,0.999985,0.01,0.996382,0.003042,0.523714
2005_9th_Bolometer_Shot059900-059999_Bolometer059956-001,ok,1ch_raw,763758,763,763.758,0.119865,0.0,0.119865,0.119865,10,20103.685593536302,0.999985,0.01,0.995126,0.002578,0.523498
2005_9th_Bolometer_Shot059900-059999_Bolometer059959-001,ok,1ch_raw,786008,786,786.008,0.138753,0.0,0.138753,0.138753,8,19954.283786796233,1.0,0.01,0.995475,0.005359,0.523326
2005_9th_Bolometer_Shot059900-059999_Bolometer059991-001,ok,1ch_raw,770348,770,770.348,0.13017,0.0,0.13017,0.13017,6,19936.226820577158,0.999985,0.01,0.99592,0.003898,0.52367
2005_9th_Bolometer_Shot060000-060099_Bolometer060014-001,ok,1ch_raw,727447,727,727.447,0.057323,0.0,0.057323,0.057323,10,19931.5943585947,1.0,0.01,0.995833,6.5e-05,0.52411
2005_9th_Bolometer_Shot060100-060199_Bolometer060115-001,ok,1ch_raw,768352,768,768.352,0.103627,0.0,0.103627,0.103627,8,19901.586811404537,0.999985,0.01,0.994907,0.001246,0.523798
2005_9th_Bolometer_Shot060100-060199_Bolometer060144-001,ok,1ch_raw,770990,770,770.99,0.12049,0.0,0.12049,0.12049,10,19977.73593178744,0.999985,0.01,0.99531,0.002647,0.523655
2005_9th_Bolometer_Shot060100-060199_Bolometer060160-001,ok,1ch_raw,746026,746,746.026,0.047079,0.0,0.047079,0.047079,14,19847.68542948774,0.999985,0.01,0.996174,2.4e-05,0.52361
2005_9th_Bolometer_Shot060100-060199_Bolometer060162-001,ok,1ch_raw,726580,726,726.58,0.082224,0.0,0.082224,0.082224,6,19833.787800436883,0.999985,0.01,0.996351,0.000392,0.52373
2005_9th_Bolometer_Shot060200-060299_Bolometer060273-001,ok,1ch_raw,833729,833,833.729,0.12253,0.0,0.12253,0.12253,7,19835.567512282174,0.999954,0.01,0.995708,0.002877,0.52317
2005_9th_Bolometer_Shot060200-060299_Bolometer060286-001,ok,1ch_raw,813467,813,813.467,0.132911,0.0,0.132911,0.132911,9,19995.082151660292,0.999969,0.01,0.997328,0.004328,0.523177
2005_9th_Bolometer_Shot060300-060399_Bolometer060363-001,ok,1ch_raw,824534,824,824.534,0.124512,0.0,0.124512,0.124512,13,20047.41679413046,1.0,0.01,0.995098,0.003118,0.523507
2005_9th_Bolometer_Shot060300-060399_Bolometer060365-001,ok,1ch_raw,854318,854,854.318,0.12985,0.0,0.12985,0.12985,8,19845.600229420903,1.0,0.01,0.996452,0.003848,0.52297
2005_9th_Bolometer_Shot060300-060399_Bolometer060381-001,ok,1ch_raw,874165,874,874.165,0.061782,0.0,0.061782,0.061782,9,20130.566255747104,1.0,0.01,0.996237,9.4e-05,0.522999
2005_9th_Bolometer_Shot060300-060399_Bolometer060390-001,ok,1ch_raw,803624,803,803.624,0.113079,0.0,0.113079,0.113079,11,19872.548898098576,0.999985,0.01,0.996539,0.001926,0.522723
2005_9th_Bolometer_Shot060400-060499_Bolometer060408-001,ok,1ch_raw,851677,851,851.677,0.125552,0.0,0.125552,0.125552,12,20190.89091388983,0.999985,0.01,0.99547,0.00325,0.523249
2005_9th_Bolometer_Shot060400-060499_Bolometer060413-001,ok,1ch_raw,833819,833,833.819,0.130869,0.0,0.130869,0.130869,13,19940.651565733355,1.0,0.01,0.995726,0.003997,0.522867
2005_9th_Bolometer_Shot060400-060499_Bolometer060424-001,ok,1ch_raw,790342,790,790.342,0.105067,0.0,0.105067,0.105067,9,19950.587485330827,0.999985,0.01,0.996805,0.001336,0.523439
2005_9th_Bolometer_Shot060400-060499_Bolometer060449-001,ok,1ch_raw,855140,855,855.14,0.124333,0.0,0.124333,0.124333,8,19783.07071194396,0.999985,0.01,0.996255,0.003097,0.523057
2005_9th_Bolometer_Shot060400-060499_Bolometer060451-001,ok,1ch_raw,855917,855,855.917,0.135054,0.0,0.135054,0.135054,8,19889.78341465789,0.999985,0.01,0.995493,0.004678,0.522945
2005_9th_Bolometer_Shot060400-060499_Bolometer060468-001,ok,1ch_raw,856831,856,856.831,0.128244,0.0,0.128244,0.128244,12,20114.22420760582,0.999985,0.01,0.997185,0.003618,0.522955
2005_9th_Bolometer_Shot060400-060499_Bolometer060473-001,ok,1ch_raw,858118,858,858.118,0.128726,0.0,0.128726,0.128726,14,19883.571640344675,0.999985,0.01,0.996936,0.003685,0.522848
2005_9th_Bolometer_Shot060400-060499_Bolometer060491-001,ok,1ch_raw,827898,827,827.898,0.126792,0.0,0.126792,0.126792,9,19885.61055340781,0.999985,0.01,0.998255,0.003422,0.523037
2005_9th_Bolometer_Shot060500-060599_Bolometer060527-001,ok,1ch_raw,845483,845,845.483,0.134199,0.0,0.134199,0.134199,9,19981.779348707438,0.999985,0.01,0.996466,0.004537,0.523027
2005_9th_Bolometer_Shot060500-060599_Bolometer060531-001,ok,1ch_raw,848715,848,848.715,0.136534,0.0,0.136534,0.136534,14,20106.392695204555,1.0,0.01,0.995698,0.00494,0.522869
2005_9th_Bolometer_Shot060500-060599_Bolometer060560-001,ok,1ch_raw,784159,784,784.159,0.098549,0.0,0.098549,0.098549,15,19849.166724591512,0.999985,0.01,0.996946,0.000969,0.522937
2005_9th_Bolometer_Shot060500-060599_Bolometer060567-001,ok,1ch_raw,794750,794,794.75,0.107284,0.0,0.107284,0.107284,10,20007.20423828367,1.0,0.01,0.995703,0.001481,0.523237
2005_9th_Bolometer_Shot060600-060699_Bolometer060613-001,ok,1ch_raw,747705,747,747.705,0.091894,0.0,0.091894,0.091894,17,19870.544832499283,0.999969,0.01,0.996592,0.000683,0.523239
2005_9th_Bolometer_Shot060600-060699_Bolometer060629-001,ok,1ch_raw,783634,783,783.634,0.092692,0.0,0.092692,0.092692,8,19835.5149281091,0.999969,0.01,0.996743,0.000713,0.522957
2005_9th_Bolometer_Shot060600-060699_Bolometer060648-001,ok,1ch_raw,801574,801,801.574,0.110239,0.0,0.110239,0.110239,11,19903.08899636024,0.999985,0.01,0.996868,0.001698,0.523069
2005_9th_Bolometer_Shot060600-060699_Bolometer060661-001,ok,1ch_raw,827475,827,827.475,0.126697,0.0,0.126697,0.126697,11,19970.83014591469,0.999985,0.01,0.996588,0.003406,0.523366
2005_9th_Bolometer_Shot060600-060699_Bolometer060689-001,ok,1ch_raw,780828,780,780.828,0.109661,0.0,0.109661,0.109661,12,19806.24251865164,0.999985,0.01,0.995604,0.001651,0.522778
2005_9th_Bolometer_Shot060700-060799_Bolometer060707-001,ok,1ch_raw,785261,785,785.261,0.12585,0.0,0.12585,0.12585,13,20044.600290180395,0.999985,0.01,0.997915,0.003297,0.523268
2005_9th_Bolometer_Shot060700-060799_Bolometer060771-001,ok,1ch_raw,881591,881,881.591,0.09249,0.0,0.09249,0.09249,11,19884.910793088085,0.999985,0.01,0.997178,0.000707,0.523535
2005_9th_Bolometer_Shot060800-060899_Bolometer060830-001,ok,1ch_raw,804722,804,804.722,0.11002,0.0,0.11002,0.11002,9,20081.219551916634,0.999985,0.01,0.996993,0.001681,0.523078
2005_9th_Bolometer_Shot060800-060899_Bolometer060836-001,ok,1ch_raw,762056,762,762.056,0.099205,0.0,0.099205,0.099205,13,19940.72672032068,0.999985,0.01,0.996609,0.001003,0.523458
2005_9th_Bolometer_Shot060800-060899_Bolometer060839-001,ok,1ch_raw,802832,802,802.832,0.132568,0.0,0.132568,0.132568,11,20024.510568277467,0.999985,0.01,0.996161,0.004269,0.523282
2005_9th_Bolometer_Shot060800-060899_Bolometer060849-001,ok,1ch_raw,804266,804,804.266,0.138261,0.0,0.138261,0.138261,11,19998.96992188425,1.0,0.01,0.995709,0.005271,0.523821
2005_9th_Bolometer_Shot060800-060899_Bolometer060874-001,ok,1ch_raw,786893,786,786.893,0.126032,0.0,0.126032,0.126032,15,19875.633540393097,0.999985,0.01,0.997432,0.003318,0.523083
2005_9th_Bolometer_Shot060800-060899_Bolometer060875-001,ok,1ch_raw,804094,804,804.094,0.124913,0.0,0.124913,0.124913,8,20001.722878998597,0.999969,0.01,0.996308,0.003173,0.523533
2005_9th_Bolometer_Shot061000-061099_Bolometer061039-001,ok,1ch_raw,667116,667,667.116,0.108083,0.0,0.108083,0.108083,13,19841.89994547901,0.999985,0.01,0.994785,0.001536,0.523557
2005_9th_Bolometer_Shot061000-061099_Bolometer061052-001,ok,1ch_raw,688143,688,688.143,0.095605,0.0,0.095605,0.095605,8,20032.919260814284,0.999985,0.01,0.995381,0.000834,0.524584
2005_9th_Bolometer_Shot061100-061199_Bolometer061127-001,ok,1ch_raw,762685,762,762.685,0.088084,0.0,0.088084,0.088084,10,20198.25469280054,0.999985,0.01,0.995522,0.000553,0.524069
2005_9th_Bolometer_Shot061100-061199_Bolometer061164-001,ok,1ch_raw,819466,819,819.466,0.111819,0.0,0.111819,0.111819,12,20139.738519634237,1.0,0.01,0.99696,0.001823,0.523023
2005_9th_Bolometer_Shot061100-061199_Bolometer061171-001,ok,1ch_raw,743437,743,743.437,0.1107,0.0,0.1107,0.1107,10,19869.62311294263,1.0,0.01,0.996054,0.001735,0.523929
2005_9th_Bolometer_Shot061100-061199_Bolometer061182-001,ok,1ch_raw,779714,779,779.714,0.103857,0.0,0.103857,0.103857,10,19888.60080561114,0.999985,0.01,0.995872,0.001259,0.523314
2005_9th_Bolometer_Shot061200-061299_Bolometer061206-001,ok,1ch_raw,784163,784,784.163,0.101516,0.0,0.101516,0.101516,6,19874.696357076125,0.999985,0.01,0.997874,0.001126,0.523322
2005_9th_Bolometer_Shot061200-061299_Bolometer061251-001,ok,1ch_raw,815701,815,815.701,0.127424,0.0,0.127424,0.127424,20,20034.61647788844,0.999985,0.01,0.996034,0.0035,0.523001
2005_9th_Bolometer_Shot061200-061299_Bolometer061253-001,ok,1ch_raw,809953,809,809.953,0.129902,0.0,0.129902,0.129902,10,19939.43388588312,0.999985,0.01,0.996965,0.003857,0.522946
2005_9th_Bolometer_Shot061200-061299_Bolometer061285-001,ok,1ch_raw,714839,714,714.839,0.118329,0.0,0.118329,0.118329,8,19737.061094194443,1.0,0.01,0.995527,0.00242,0.52394
2005_9th_Bolometer_Shot061300-061399_Bolometer061348-001,ok,1ch_raw,740256,740,740.256,0.074143,0.0,0.074143,0.074143,8,19944.171208031283,0.999985,0.01,0.995547,0.000234,0.52385
2005_9th_Bolometer_Shot061300-061399_Bolometer061362-001,ok,1ch_raw,724831,724,724.831,0.08344,0.0,0.08344,0.08344,10,19966.437016266173,0.999985,0.01,0.99629,0.000422,0.523846
2005_9th_Bolometer_Shot061300-061399_Bolometer061386-001,ok,1ch_raw,744392,744,744.392,0.117963,0.0,0.117963,0.117963,9,19946.61665033524,0.999985,0.01,0.995707,0.002379,0.523026
2005_9th_Bolometer_Shot061300-061399_Bolometer061393-001,ok,1ch_raw,760227,760,760.227,0.094387,0.0,0.094387,0.094387,7,19995.749385050713,0.999985,0.01,0.996213,0.000781,0.523462
2005_9th_Bolometer_Shot061400-061499_Bolometer061431-001,ok,1ch_raw,690527,690,690.527,0.087243,0.0,0.087243,0.087243,8,20007.12285475548,0.999908,0.01,0.995566,0.000527,0.52382
2005_9th_Bolometer_Shot061400-061499_Bolometer061445-001,ok,1ch_raw,694691,694,694.691,0.060743,0.0,0.060743,0.060743,12,19970.440676594393,1.0,0.01,0.996781,8.6e-05,0.523899
2005_9th_Bolometer_Shot061400-061499_Bolometer061451-001,ok,1ch_raw,763753,763,763.753,0.106369,0.0,0.106369,0.106369,10,19906.43562506937,1.0,0.01,0.995851,0.001418,0.522832
2005_9th_Bolometer_Shot061400-061499_Bolometer061491-001,ok,1ch_raw,822078,822,822.078,0.113815,0.0,0.113815,0.113815,10,19992.31856296403,1.0,0.01,0.998103,0.001995,0.523247
2005_9th_Bolometer_Shot061400-061499_Bolometer061493-001,ok,1ch_raw,823167,823,823.167,0.129967,0.0,0.129967,0.129967,11,20005.906895790155,1.0,0.01,0.997195,0.003869,0.523157
2005_9th_Bolometer_Shot061500-061599_Bolometer061518-001,ok,1ch_raw,811475,811,811.475,0.128919,0.0,0.128919,0.128919,7,19947.904002057738,0.999985,0.01,0.997233,0.003718,0.523454
2005_9th_Bolometer_Shot061500-061599_Bolometer061579-001,ok,1ch_raw,855889,855,855.889,0.117451,0.0,0.117451,0.117451,16,19946.51031114074,1.0,0.01,0.996331,0.002331,0.523355
2005_9th_Bolometer_Shot061600-061699_Bolometer061633-001,ok,1ch_raw,813870,813,813.87,0.091506,0.0,0.091506,0.091506,14,19969.194773647134,0.999985,0.01,0.995835,0.000668,0.523094
2005_9th_Bolometer_Shot061600-061699_Bolometer061642-001,ok,1ch_raw,886458,886,886.458,0.116406,0.0,0.116406,0.116406,9,19947.023112794654,0.999985,0.01,0.998175,0.002229,0.522396
2005_9th_Bolometer_Shot061600-061699_Bolometer061698-001,ok,1ch_raw,813831,813,813.831,0.117115,0.0,0.117115,0.117115,12,19831.299843520093,1.0,0.01,0.995928,0.002294,0.522729
2005_9th_Bolometer_Shot061800-061899_Bolometer061811-001,ok,1ch_raw,774564,774,774.564,0.083355,0.0,0.083355,0.083355,14,19949.781992897668,1.0,0.01,0.996955,0.00042,0.522948
2005_9th_Bolometer_Shot061800-061899_Bolometer061883-001,ok,1ch_raw,765941,765,765.941,0.115036,0.0,0.115036,0.115036,13,19929.691354360308,0.999985,0.01,0.996363,0.002099,0.522968
2005_9th_Bolometer_Shot061800-061899_Bolometer061885-001,ok,1ch_raw,763406,763,763.406,0.11433,0.0,0.11433,0.11433,8,19871.570198895683,0.999985,0.01,0.995366,0.002033,0.522779
2005_9th_Bolometer_Shot061800-061899_Bolometer061898-001,ok,1ch_raw,764566,764,764.566,0.110213,0.0,0.110213,0.110213,8,20096.969082921038,0.999985,0.01,0.996345,0.001695,0.523098
2005_9th_Bolometer_Shot062100-062199_Bolometer062159-001,ok,1ch_raw,794169,794,794.169,0.132489,0.0,0.132489,0.132489,6,20152.455698858117,0.999985,0.01,0.996461,0.004259,0.523436
2005_9th_Bolometer_Shot062100-062199_Bolometer062182-001,ok,1ch_raw,735970,735,735.97,0.090585,0.0,0.090585,0.090585,3,19910.578735788444,0.999969,0.01,0.995258,0.000636,0.523759
2005_9th_Bolometer_Shot062100-062199_Bolometer062190-001,ok,1ch_raw,743646,743,743.646,0.112125,0.0,0.112125,0.112125,12,20040.00282466048,0.999985,0.01,0.996595,0.001849,0.52345
2005_9th_Bolometer_Shot062200-062299_Bolometer062261-001,ok,1ch_raw,754533,754,754.533,0.10294,0.0,0.10294,0.10294,17,20001.953473228532,0.999985,0.01,0.995381,0.001205,0.523517
2005_9th_Bolometer_Shot062300-062399_Bolometer062316-001,ok,1ch_raw,781537,781,781.537,0.127176,0.0,0.127176,0.127176,7,19988.012950998007,1.0,0.01,0.996294,0.00347,0.523467
2005_9th_Bolometer_Shot062300-062399_Bolometer062322-001,ok,1ch_raw,774126,774,774.126,0.109216,0.0,0.109216,0.109216,9,19929.459744880092,1.0,0.01,0.996872,0.00162,0.522839
2005_9th_Bolometer_Shot062300-062399_Bolometer062339-001,ok,1ch_raw,763877,763,763.877,0.114119,0.0,0.114119,0.114119,12,19952.608424140537,0.999985,0.01,0.996124,0.002017,0.523166
2005_9th_Bolometer_Shot062300-062399_Bolometer062374-001,ok,1ch_raw,770472,770,770.472,0.089541,0.0,0.089541,0.089541,8,19876.668524823548,0.999985,0.01,0.997385,0.000601,0.523389
2005_9th_Bolometer_Shot062300-062399_Bolometer062377-001,ok,1ch_raw,727908,727,727.908,0.059131,0.0,0.059131,0.059131,17,19917.312059141892,0.999985,0.01,0.997462,7.6e-05,0.52393
2005_9th_Bolometer_Shot062400-062499_Bolometer062431-001,ok,1ch_raw,812323,812,812.323,0.124545,0.0,0.124545,0.124545,11,20090.930206661815,0.999985,0.01,0.995631,0.003122,0.523174
2005_9th_Bolometer_Shot062400-062499_Bolometer062434-001,ok,1ch_raw,814379,814,814.379,0.109634,0.0,0.109634,0.109634,7,19977.161219043086,0.999985,0.01,0.995541,0.00165,0.523294
2005_9th_Bolometer_Shot062400-062499_Bolometer062435-001,ok,1ch_raw,806100,806,806.1,0.121147,0.0,0.121147,0.121147,8,20154.32600802912,1.0,0.01,0.995573,0.002719,0.523315
2005_9th_Bolometer_Shot062400-062499_Bolometer062488-001,ok,1ch_raw,750052,750,750.052,0.096523,0.0,0.096523,0.096523,10,19822.999339653423,0.999985,0.01,0.995192,0.000872,0.522863
2005_9th_Bolometer_Shot062500-062599_Bolometer062501-001,ok,1ch_raw,824525,824,824.525,0.110824,0.0,0.110824,0.110824,9,19982.41440426046,0.999985,0.01,0.997089,0.001744,0.523137
2005_9th_Bolometer_Shot062500-062599_Bolometer062503-001,ok,1ch_raw,819172,819,819.172,0.121336,0.0,0.121336,0.121336,9,20072.0525354174,0.999985,0.01,0.99653,0.002743,0.523305
2005_9th_Bolometer_Shot062500-062599_Bolometer062512-001,ok,1ch_raw,801706,801,801.706,0.128764,0.0,0.128764,0.128764,8,19860.200911942433,0.999985,0.01,0.997456,0.003692,0.52284
2005_9th_Bolometer_Shot062500-062599_Bolometer062518-001,ok,1ch_raw,767100,767,767.1,0.130187,0.0,0.130187,0.130187,6,19913.312951739572,0.999985,0.01,0.996304,0.0039,0.52341
2005_9th_Bolometer_Shot062500-062599_Bolometer062563-001,ok,1ch_raw,809080,809,809.08,0.118799,0.0,0.118799,0.118799,12,19996.873112693494,1.0,0.01,0.996371,0.002466,0.522914
2005_9th_Bolometer_Shot062500-062599_Bolometer062569-001,ok,1ch_raw,864862,864,864.862,0.118229,0.0,0.118229,0.118229,7,20178.703664842076,1.0,0.01,0.997397,0.002408,0.522649
2005_9th_Bolometer_Shot062500-062599_Bolometer062597-001,ok,1ch_raw,812941,812,812.941,0.118039,0.0,0.118039,0.118039,6,19896.48033286267,0.999985,0.01,0.99618,0.002388,0.522962
2005_9th_Bolometer_Shot062600-062699_Bolometer062602-001,ok,1ch_raw,829050,829,829.05,0.130038,0.0,0.130038,0.130038,12,19973.28740009954,0.999985,0.01,0.996719,0.003876,0.522832
2005_9th_Bolometer_Shot062600-062699_Bolometer062620-001,ok,1ch_raw,786224,786,786.224,0.09722,0.0,0.09722,0.09722,7,20032.840807993158,0.999969,0.01,0.996505,0.000906,0.523162
2005_9th_Bolometer_Shot062600-062699_Bolometer062644-001,ok,1ch_raw,792254,792,792.254,0.106418,0.0,0.106418,0.106418,8,19986.353175680248,0.999985,0.01,0.998585,0.001425,0.522795
2005_9th_Bolometer_Shot062700-062799_Bolometer062703-001,ok,1ch_raw,746448,746,746.448,0.090442,0.0,0.090442,0.090442,10,19848.953018171993,0.999939,0.01,0.995525,0.000631,0.523718
2005_9th_Bolometer_Shot062700-062799_Bolometer062770-001,ok,1ch_raw,793586,793,793.586,0.122232,0.0,0.122232,0.122232,5,20100.86128231435,0.999985,0.01,0.99738,0.002845,0.522756
2005_9th_Bolometer_Shot062700-062799_Bolometer062793-001,ok,1ch_raw,779186,779,779.186,0.129126,0.0,0.129126,0.129126,5,19955.540814051394,0.999969,0.01,0.996456,0.003744,0.523287
2005_9th_Bolometer_Shot062800-062899_Bolometer062872-001,ok,1ch_raw,767135,767,767.135,0.125869,0.0,0.125869,0.125869,5,19916.540220068342,0.999985,0.01,0.996144,0.003294,0.523336
2005_9th_Bolometer_Shot062900-062999_Bolometer062941-001,ok,1ch_raw,771825,771,771.825,0.09621,0.0,0.09621,0.09621,10,19903.43932252916,0.999985,0.01,0.996867,0.00086,0.523455
2005_9th_Bolometer_Shot063000-063099_Bolometer063047-001,ok,1ch_raw,751969,751,751.969,0.049364,0.0,0.049364,0.049364,12,19972.601801017314,1.0,0.01,0.996587,3.1e-05,0.523515
2005_9th_Bolometer_Shot063000-063099_Bolometer063070-001,ok,1ch_raw,836898,836,836.898,0.125071,0.0,0.125071,0.125071,11,19913.868218681273,0.999985,0.01,0.996029,0.00319,0.523292
2005_9th_Bolometer_Shot063100-063199_Bolometer063164-001,ok,1ch_raw,776100,776,776.1,0.110191,0.0,0.110191,0.110191,10,19944.793825406545,1.0,0.01,0.996765,0.001694,0.523165
2005_9th_Bolometer_Shot063100-063199_Bolometer063182-001,ok,1ch_raw,766884,766,766.884,0.117457,0.0,0.117457,0.117457,9,19859.305176674206,0.999985,0.01,0.994966,0.002328,0.523199
2005_9th_Bolometer_Shot063200-063299_Bolometer063244-001,ok,1ch_raw,886880,886,886.88,0.099266,0.0,0.099266,0.099266,12,20115.05511223263,1.0,0.01,0.997124,0.001005,0.52266
2005_9th_Bolometer_Shot063200-063299_Bolometer063266-001,ok,1ch_raw,764677,764,764.677,0.11384,0.0,0.11384,0.11384,8,19976.670697354726,1.0,0.01,0.995765,0.001994,0.523751
